index,id,name,artists,danceability,duration_ms,energy,instrumentalness,liveness,popularity,speechiness
1326,655abz1KvJ0YcoWB5ymLzK,After The Rain,['Bekar-b'],0.506,320014,0.974,0.958,0.944,0,0.0517
1327,5FSFVZALJIHk0C3yW85DpT,Lights Galaxies,['Ruslan Borisov'],0.499,459144,0.97,0.793,0.447,0,0.0471
1328,5N4x9qhWjn47ny5I5DV2bP,Sky,['SKY ALL'],0.517,521822,0.916,0.884,0.25,0,0.0491
1329,5N4x9qhWjn47ny5I5DV2bP,Sky,['SKY ALL'],0.517,521822,0.916,0.884,0.25,0,0.0491
1330,5N4x9qhWjn47ny5I5DV2bP,Sky,['SKY ALL'],0.517,521822,0.916,0.884,0.25,0,0.0491
1331,2DcTGUiX3iddIUTf3B1xIF,What Dreams May Come,['Gierto'],0.311,390827,0.994,0.821,0.0642,0,0.0468
1332,2DcTGUiX3iddIUTf3B1xIF,What Dreams May Come,['Gierto'],0.311,390827,0.994,0.821,0.0642,0,0.0468
1333,594FoFLsDVDufD1SttVOFU,The Last Memory... - Rework Mix,['Alexander Miroshnichenko'],0.505,465267,0.988,0.809,0.0999,0,0.0657
1334,594FoFLsDVDufD1SttVOFU,The Last Memory... - Rework Mix,['Alexander Miroshnichenko'],0.505,465267,0.988,0.809,0.0999,0,0.0657
1335,41UZrfrujHQfVP5gdXLl7y,The Heart Of Belarus,['Gierto'],0.575,386141,0.845,0.94,0.246,0,0.036
1336,41UZrfrujHQfVP5gdXLl7y,The Heart Of Belarus,['Gierto'],0.575,386141,0.845,0.94,0.246,0,0.036
1337,2eS7tfh50SWkUIvTfHF6Ou,Country A$$ Shit,['Morgan Wallen'],0.625,186187,0.93,0,0.283,47,0.0366
1338,54mitghlywmbNqgJ5Oolh4,Year of Work,['Asian Tradition Universe'],0.549,184195,0.582,0.896,0.268,0,0.0262
1339,54mitghlywmbNqgJ5Oolh4,Year of Work,['Asian Tradition Universe'],0.549,184195,0.582,0.896,0.268,0,0.0262
1340,5WCKMEXtogyGTrIgBVLBAY,Purification of the Soul,['Asian Tradition Universe'],0.484,216595,0.407,0.98,0.173,0,0.0312
1341,5WCKMEXtogyGTrIgBVLBAY,Purification of the Soul,['Asian Tradition Universe'],0.484,216595,0.407,0.98,0.173,0,0.0312
1342,1BDyXgAoGr8nwJyvLo8l0m,Eight Days A Week - Remastered 2015,['The Beatles'],0.635,163320,0.677,0,0.215,17,0.0316
1343,67nRX9aqlvkgZh2NUBzZkR,Dreamland,['AlphaGerius'],0.626,481739,0.961,0.885,0.671,0,0.0464
1344,0vQVRJEFUbfmEFEtBWcv0e,When I Look At You,['Miley Cyrus'],0.427,223853,0.564,0,0.113,5,0.029
1345,1CfMKZb0lxnlVah60fgktX,Superlative Moods for 2021,['Musica Rilassante & Benessere'],0.673,123437,0.0329,0.868,0.111,12,0.15
1346,1CfMKZb0lxnlVah60fgktX,Superlative Moods for 2021,['Musica Rilassante & Benessere'],0.673,123437,0.0329,0.868,0.111,12,0.15
1347,32YuSbTbDdRkRjvqhNWHCn,"You Want Me To Want You Back - Live, 13 October 2007","[""Edgar 'Jones' Jones""]",0.562,147760,0.522,0,0.101,0,0.0317
1348,0KqBLiwMKvO4qQ8FbNTp8A,A Sona Happy New Year 2021,['Nitish Raj Yadav'],0.575,230690,0.963,0,0.224,0,0.0918
1349,0KqBLiwMKvO4qQ8FbNTp8A,A Sona Happy New Year 2021,['Nitish Raj Yadav'],0.575,230690,0.963,0,0.224,0,0.0918
1350,3AlqJeSiAe88vKayVfxU5s,Old Virus,['Pasha Morhat'],0.597,275000,0.966,0.8,0.0531,0,0.0398
1351,3AlqJeSiAe88vKayVfxU5s,Old Virus,['Pasha Morhat'],0.597,275000,0.966,0.8,0.0531,0,0.0398
1352,6K5Uzbkdtg3ofnpaQXrgu9,Somebody Loves You (Year in Review 2020),"['Aly & Fila', 'Plumb']",0.314,279006,0.945,0.115,0.0864,0,0.0444
1353,2JsDkPZtdgs21JWfKIkIeH,Your Bartender,['Morgan Wallen'],0.554,185093,0.774,0.0000666,0.15,51,0.0281
1354,01FvQEvHETjWqcDpQDJdTb,Your Bartender,['Morgan Wallen'],0.555,185093,0.771,0.0000726,0.149,75,0.0282
1355,26UxwWl9xCb83OynXELJcL,Masterpiece,['DaBaby'],0.781,181714,0.726,0,0.093,76,0.0836
1356,2QPu7uli6b1pIY0VcvTmXB,Happy New Year 2021,['Swapan Biswas'],0.727,279787,0.97,0.000532,0.439,0,0.0426
1357,2QPu7uli6b1pIY0VcvTmXB,Happy New Year 2021,['Swapan Biswas'],0.727,279787,0.97,0.000532,0.439,0,0.0426
1358,4gK4YYrICGh14k0Cf7I6pE,ODIO,"['J Balvin', 'Bad Bunny']",0.74,270400,0.698,0,0.116,0,0.0388
1359,6JhrrVj4GWCQYvIjmvAQto,Happy New Year,['DJ Ilya Lavrov'],0.797,222929,0.935,0.885,0.0962,0,0.0434
1360,62VZerbhqt1a950pg4jY2g,Horizon,['Roman Petrov'],0.489,442284,0.969,0.885,0.115,0,0.0632
1361,62VZerbhqt1a950pg4jY2g,Horizon,['Roman Petrov'],0.489,442284,0.969,0.885,0.115,0,0.0632
1362,34JXjXWzncy4kD1jw6NVnH,Infected Vibes,['Jazzp'],0.651,91141,0.997,0.852,0.296,0,0.0407
1363,34JXjXWzncy4kD1jw6NVnH,Infected Vibes,['Jazzp'],0.651,91141,0.997,0.852,0.296,0,0.0407
1364,7BgCFWMqrY6TsMZ1DfUI6N,Chinese New Year,"['Asian Traditional Music', 'Oriental Music Zone', 'Calm Music Zone']",0.588,136286,0.55,0.00285,0.133,4,0.031
1365,2lxk8pih0U5XvIgjXh5o3U,T2,['DJ 5L45H'],0.704,329938,0.991,0.66,0.022,0,0.0861
1366,2lxk8pih0U5XvIgjXh5o3U,T2,['DJ 5L45H'],0.704,329938,0.991,0.66,0.022,0,0.0861
1367,69QUsDQSWhzvf4t5fAITAj,I'm Crazy For Her,['Morengy'],0.65,507429,0.973,0.813,0.078,0,0.0736
1368,69QUsDQSWhzvf4t5fAITAj,I'm Crazy For Her,['Morengy'],0.65,507429,0.973,0.813,0.078,0,0.0736
1369,07VaWMeod6vv0LnGAPEC4W,I'm Crazy For Her,['Morengy'],0.65,507429,0.973,0.813,0.078,0,0.0736
1370,07VaWMeod6vv0LnGAPEC4W,I'm Crazy For Her,['Morengy'],0.65,507429,0.973,0.813,0.078,0,0.0736
1371,6IUFtJFqyckCf0jAiChVvG,Frozen Hearted - Bass Mix,"['Jim Funk', 'Ethney']",0.677,288000,0.766,0.0977,0.0753,0,0.0393
1372,6MCqZx2h2k2TNLctnvU7QN,Endless,['Alex Numark'],0.549,449610,0.941,0.948,0.161,0,0.0784
1373,6MCqZx2h2k2TNLctnvU7QN,Endless,['Alex Numark'],0.549,449610,0.941,0.948,0.161,0,0.0784
1374,6NqHO85S29K8scwVy5Ufxv,Can You Feel It,['Andy Bsk'],0.532,430656,0.948,0.873,0.152,0,0.037
1375,2shcL1H6lVSrIaCtshedcl,Beer Don’t,['Morgan Wallen'],0.59,196080,0.855,0,0.11,73,0.0358
1376,3zIY9jT27TbN7L6iv3nT88,Nace Un Borracho,['Christian Nodal'],0.476,176347,0.471,0,0.197,0,0.0355
1377,4tzz8Kjn6jufnAPnUc9thy,Hit Em Up,"['YG', 'D3szn', 'Day Sulan']",0.883,164571,0.698,0.000117,0.11,60,0.0843
1378,4eBXXMugJkl5o0dLf6rMzW,R.I.P,['BeatStrumentalz'],0.652,157776,0.721,0.727,0.048,0,0.0299
1379,4eBXXMugJkl5o0dLf6rMzW,R.I.P,['BeatStrumentalz'],0.652,157776,0.721,0.727,0.048,0,0.0299
1380,35mh8VlZaeXTF4YOiwmfQm,Beer Don’t,['Morgan Wallen'],0.588,196080,0.853,0.00000355,0.165,49,0.0344
1381,0oN9nXYC3e2O0eskAW84Jd,Freedom,['Andrew Modens'],0.699,230714,0.54,0.96,0.486,0,0.057
1382,0oN9nXYC3e2O0eskAW84Jd,Freedom,['Andrew Modens'],0.699,230714,0.54,0.96,0.486,0,0.057
1383,07u3ek4BNg9hV2U8J4sgMz,Crazy In Love (2014 Remix) (Workout Mix),['Workout Motivation'],0.64,179571,0.732,0.00148,0.106,0,0.0365
1384,2RIgshOl2cbZ7i6zu2j4ee,Fortune and Joy,"['Chinese Relaxation and Meditation', 'Asian Traditional Music']",0.713,139511,0.378,0.726,0.345,2,0.0311
1385,2RIgshOl2cbZ7i6zu2j4ee,Fortune and Joy,"['Chinese Relaxation and Meditation', 'Asian Traditional Music']",0.713,139511,0.378,0.726,0.345,2,0.0311
1386,4ReJJcpW8HtVnqzhf6DwNV,Close To You,['Dayglow'],0.875,194693,0.649,0.00237,0.0704,69,0.0433
1387,3F5OoUJSVVC1f5PwOxcx0N,RD,"['Anuel AA', 'Ozuna']",0.792,198387,0.429,0.0000162,0.109,62,0.095
1388,5D7PM5yNiHKnU85Y055vvb,"Rednecks, Red Letters, Red Dirt",['Morgan Wallen'],0.554,185133,0.752,0.0000014,0.122,73,0.0249
1389,23ADTEcy2rB090bYiZRsCP,"Rednecks, Red Letters, Red Dirt",['Morgan Wallen'],0.554,185133,0.75,0.0000018,0.122,49,0.0249
1390,6UuQTwQBUrZ24xhiorj0c3,Lemonade - Remix,"['Internet Money', 'Don Toliver', 'Roddy Ricch']",0.832,181496,0.549,0,0.11,2,0.0602
1391,7ouMKeTGAX3h2zL4BwBasd,Lemonade - Remix,"['Internet Money', 'Don Toliver', 'Roddy Ricch']",0.832,181496,0.549,0,0.11,0,0.0602
1392,5fob3oEJujrgYNxnghMUMA,Lemonade - Remix,"['Internet Money', 'Don Toliver', 'Roddy Ricch']",0.832,181496,0.549,0,0.11,0,0.0602
1393,10J6vBtYM8ZcdAu4n2B823,Lemonade - Remix,"['Internet Money', 'Don Toliver', 'Roddy Ricch']",0.832,181496,0.549,0,0.11,0,0.0602
1394,0NElwGxsJIPavD1YPqOHMo,Lemonade - Remix,"['Internet Money', 'Don Toliver', 'Roddy Ricch']",0.832,181496,0.549,0,0.11,0,0.0602
1395,1tu5h5BU2WWrGH407kU0pe,La Maria,"['Anuel AA', 'Ozuna']",0.852,194360,0.543,0.0000264,0.431,60,0.177
1396,5vassswss0du9YcJTyS8EE,I Love My Country,['Florida Georgia Line'],0.527,184573,0.943,0,0.373,37,0.065
1397,3heMdfNTt0SpHlrY15Umrn,I Love My Country,['Florida Georgia Line'],0.527,184573,0.943,0,0.373,31,0.065
1398,0W3LEBINIIBouqK2oqnJSn,Under the Milky Way,['Sia'],0.5,214893,0.591,0.064,0.16,1,0.0276
1399,4voYgdLXSrvWAEA73vu7h1,Under the Milky Way,['Sia'],0.5,214893,0.591,0.064,0.16,0,0.0276
1400,0gZ9WHw4Souwju8N9ANsoo,Cosmic Girl,['Limit X'],0.542,491952,0.517,0.917,0.303,0,0.0534
1401,2FkYUI8wJf2fOOmh2cxLYu,Break That Shit! - Festival Mix,"['Jim Funk', 'Ethney']",0.66,257021,0.635,0.119,0.672,0,0.0472
1402,05l9VYIDq7lYaAw6HxQBVl,Happy New Year 2021 - Instrumental,['Titobeats'],0.862,190668,0.541,0.708,0.0852,0,0.263
1403,05l9VYIDq7lYaAw6HxQBVl,Happy New Year 2021 - Instrumental,['Titobeats'],0.862,190668,0.541,0.708,0.0852,0,0.263
1404,1nvWkJprc5e1oPnhE4GpRJ,Gucci Socks,['Lil Tijuana'],0.688,209398,0.498,0.00207,0.0833,0,0.0338
1405,2LeqqwzobL5ktfQhWA3bHh,Nuvole bianche,"['Ludovico Einaudi', 'Johannes Bornlöf']",0.297,349200,0.0287,0.908,0.0995,0,0.0564
1406,1VBS77pnYxi5FqCE41CHlL,Calamity,['ZAYN'],0.557,187560,0.292,0.000201,0.106,55,0.113
1407,7fTwZJvI4M5wDuMAiiukmW,Stereo Rape,['Esel1'],0.918,367253,0.788,0.929,0.296,0,0.292
1408,4CIkqWSRCrCnKBHX5ejE9I,Santa Claus Is Comin' To Town,['Miley Cyrus'],0.521,147427,0.946,0,0.0417,0,0.0517
1409,6RhqlFP8FOZLZ4GWqokALY,Me On Whiskey,['Morgan Wallen'],0.57,210373,0.657,0,0.0777,73,0.0262
1410,1s63OmQvZd9NwDGqJm3xys,Me On Whiskey,['Morgan Wallen'],0.569,210373,0.654,0,0.0777,50,0.0263
1411,0zvFmmDZENvgTZMf66R1U4,Belief in Success,['Asian Tradition Universe'],0.585,247930,0.576,0.98,0.335,0,0.0292
1412,0zvFmmDZENvgTZMf66R1U4,Belief in Success,['Asian Tradition Universe'],0.585,247930,0.576,0.98,0.335,0,0.0292
1413,5lWslCb937Zb6JN6HIcKtc,Prosperity,['Asian Tradition Universe'],0.523,192954,0.523,0.917,0.124,0,0.03
1414,5lWslCb937Zb6JN6HIcKtc,Prosperity,['Asian Tradition Universe'],0.523,192954,0.523,0.917,0.124,0,0.03
1415,0xydDFM6jT8Y1AoraQkLfa,Falta Amor,"['Sebastian Yatra', 'Ricky Martin']",0.59,203760,0.577,0,0.116,0,0.0697
1416,7lPN2DXiMsVn7XUKtOW1CS,drivers license,['Olivia Rodrigo'],0.585,242014,0.436,0.0000131,0.105,100,0.0601
1417,52mLUDu8LOsjWxxm2GAEv6,Muñeco De Lego,['KAROL G'],0.784,162067,0.637,0,0.153,0,0.147
1418,4QG7SuRrbddk0q8lxdIbcW,Muñeco De Lego,['KAROL G'],0.784,162067,0.637,0,0.153,0,0.147
1419,6TwiIYOmMZAYEI4W6APVw3,Stars of Destiny,['Frost Miles'],0.56,381667,0.894,0.852,0.0647,0,0.0469
1420,6TwiIYOmMZAYEI4W6APVw3,Stars of Destiny,['Frost Miles'],0.56,381667,0.894,0.852,0.0647,0,0.0469
1421,07brGJbRL1ZPlHyYN28ie0,Sunny Ambience for 2021,['Sunday Morning Jazz'],0.639,120001,0.0395,0.886,0.0836,3,0.111
1422,07brGJbRL1ZPlHyYN28ie0,Sunny Ambience for 2021,['Sunday Morning Jazz'],0.639,120001,0.0395,0.886,0.0836,3,0.111
1423,2RUXsazoA5XL5uYIDYUcA3,Me N Gang,['TON Jayy'],0.818,160402,0.359,0,0.0903,0,0.796
1424,2RUXsazoA5XL5uYIDYUcA3,Me N Gang,['TON Jayy'],0.818,160402,0.359,0,0.0903,0,0.796
1425,2RUXsazoA5XL5uYIDYUcA3,Me N Gang,['TON Jayy'],0.818,160402,0.359,0,0.0903,0,0.796
1426,2RUXsazoA5XL5uYIDYUcA3,Me N Gang,['TON Jayy'],0.818,160402,0.359,0,0.0903,0,0.796
1427,05n4LqHd6fMfDcWtRsz6XB,"Me N Gang (feat, Kay SanTana)",['TON Jayy'],0.815,160402,0.358,0,0.0908,0,0.798
1428,05n4LqHd6fMfDcWtRsz6XB,"Me N Gang (feat, Kay SanTana)",['TON Jayy'],0.815,160402,0.358,0,0.0908,0,0.798
1429,5lTjWwzlToolJUVR9Qh3ya,L8r Boi,['Ashnikko'],0.789,143921,0.83,0,0.266,62,0.223
1430,6WqvJZloeOpM8DihbMgIRJ,Whatcha Think Of Country Now,['Morgan Wallen'],0.523,182427,0.966,0,0.322,71,0.0355
1431,4vfJZdFvsZIIUAq0I9ZyWj,Whatcha Think Of Country Now,['Morgan Wallen'],0.523,182427,0.966,0,0.322,48,0.0355
1432,4MeTbehKz1HRsR7flfVDnR,Happy Jazz Piano Solo - Vibe for New Years Resolutions,['Cafe Jazz Deluxe'],0.627,118422,0.0178,0.952,0.113,1,0.0888
1433,4MeTbehKz1HRsR7flfVDnR,Happy Jazz Piano Solo - Vibe for New Years Resolutions,['Cafe Jazz Deluxe'],0.627,118422,0.0178,0.952,0.113,1,0.0888
1434,0aLmSfyXwZ8iCbbBYUrzwL,Yummy,['Justin Bieber'],0.677,208520,0.506,0,0.118,11,0.0964
1435,3jfi8PRylA3nVfpnJwetqq,Yummy,['Justin Bieber'],0.677,208520,0.506,0,0.118,6,0.0964
1436,3PK555gXytYQ398itqVmup,Brillo,"['J Balvin', 'ROSALÍA']",0.524,159573,0.384,0,0.0964,0,0.36
1437,6bMEM4D6A6gdhNvJcVgAeJ,Stay,"[""Why Don't We""]",0.753,167160,0.756,0.00000376,0.0754,64,0.063
1438,2X7c8wSJD0urdk9aWzpu5D,Somethin’ Country,['Morgan Wallen'],0.6,172627,0.942,0,0.29,72,0.0402
1439,4sxbpptdBeUeLAsivMsxRF,Somethin’ Country,['Morgan Wallen'],0.592,172627,0.942,0,0.291,48,0.039
1440,0iBjn4UzoKPInAHu1myDPw,Year 2020,"['Nfgn', 'Gridd']",0.685,234136,0.2,0.0195,0.119,4,0.054
1441,770EsvNdHAr56fPBhZxUH6,Los Dioses,"['Anuel AA', 'Ozuna']",0.762,278280,0.61,0.000132,0.0744,65,0.228
1442,7oHsIIDKbEJlFULg1HF0pP,Los Dioses,"['Anuel AA', 'Ozuna']",0.762,278280,0.61,0.000132,0.0744,61,0.228
1443,7B6IhAyANidwWWHggPP6d8,Deterrent Bamboos,['Asian Tradition Universe'],0.507,229172,0.417,0.908,0.361,0,0.0305
1444,7B6IhAyANidwWWHggPP6d8,Deterrent Bamboos,['Asian Tradition Universe'],0.507,229172,0.417,0.908,0.361,0,0.0305
1445,20Ej3JOZYSUMgIrMjS6Z16,New Year's Feast,['Asian Tradition Universe'],0.412,216904,0.69,0.825,0.446,0,0.0285
1446,20Ej3JOZYSUMgIrMjS6Z16,New Year's Feast,['Asian Tradition Universe'],0.412,216904,0.69,0.825,0.446,0,0.0285
1447,1giUyaadk4Dh3WWwpJltPq,That's What Love Is,['Justin Bieber'],0.638,165120,0.437,0,0.12,1,0.0356
1448,64n2wqXKYX5HhkZVOH2oBa,Aquí Abajo,['Christian Nodal'],0.638,143933,0.437,0,0.0919,0,0.0331
1449,0G8OqrEOwuVf0R8KwQeT82,Intentions,"['Justin Bieber', 'Quavo']",0.813,212869,0.554,0,0.105,4,0.0544
1450,2cayHFTEC8PGjawKhbEagA,THA A.M.,['BeatStrumentalz'],0.63,155760,0.683,0.866,0.103,0,0.0292
1451,2cayHFTEC8PGjawKhbEagA,THA A.M.,['BeatStrumentalz'],0.63,155760,0.683,0.866,0.103,0,0.0292
1452,2Qz8kpCjxulML39zB6gQxY,Still Goin Down,['Morgan Wallen'],0.58,186293,0.752,0,0.277,74,0.0267
1453,1d0rJOxrY9cpoAVgzyYLot,Still Goin Down,['Morgan Wallen'],0.58,186293,0.753,0,0.277,50,0.0267
1454,77e1nMP91hFXVoM8KCuAEC,AYAYAY!,['Christian Nodal'],0.668,130760,0.638,0,0.161,0,0.0321
1455,4W33aOK4LMViXWHK8ThK5V,AYAYAY!,['Christian Nodal'],0.668,130760,0.638,0,0.161,0,0.0321
1456,1DeIH8PkErkbA8wHsoEXWn,AYAYAY!,['Christian Nodal'],0.668,130760,0.638,0,0.161,0,0.0321
1457,06LAAsTPSfh6hx02RTJfln,Determination,['Asian Tradition Universe'],0.647,269643,0.594,0.984,0.275,0,0.0301
1458,06LAAsTPSfh6hx02RTJfln,Determination,['Asian Tradition Universe'],0.647,269643,0.594,0.984,0.275,0,0.0301
1459,4vircrVSGNJsFavtLUF29K,Dichter und Bauer: Ouvertüre,"['Franz von Suppé', 'Riccardo Muti', 'Wiener Philharmoniker']",0.233,641453,0.131,0.928,0.0903,32,0.0411
1460,4vircrVSGNJsFavtLUF29K,Dichter und Bauer: Ouvertüre,"['Franz von Suppé', 'Riccardo Muti', 'Wiener Philharmoniker']",0.233,641453,0.131,0.928,0.0903,32,0.0411
1461,73Mkrfl4Z2Ti95kMQedaCY,The Season Greetings,['Mattia Pascolini'],0.321,360880,0.835,0.84,0.148,0,0.0682
1462,73Mkrfl4Z2Ti95kMQedaCY,The Season Greetings,['Mattia Pascolini'],0.321,360880,0.835,0.84,0.148,0,0.0682
1463,1N4aZ62mHHZqNOOJme0G6f,Windowsill (feat. Devlin),"['ZAYN', 'Devlin']",0.724,188800,0.64,0.0000306,0.268,54,0.171
1464,49mWfynlNkCvNZuTPHIbl4,The End Of 2020,['Mattia Pascolini'],0.417,380198,0.852,0.854,0.163,0,0.0822
1465,49mWfynlNkCvNZuTPHIbl4,The End Of 2020,['Mattia Pascolini'],0.417,380198,0.852,0.854,0.163,0,0.0822
1466,3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,['Masked Wolf'],0.778,132780,0.695,0,0.15,79,0.0913
1467,54JRKvChfdjTfDH2H3CoVk,New Year - Original Mix,['Rinat Invert'],0.555,187000,0.786,0.82,0.111,0,0.0337
1468,54JRKvChfdjTfDH2H3CoVk,New Year - Original Mix,['Rinat Invert'],0.555,187000,0.786,0.82,0.111,0,0.0337
1469,44TQw8dhlpKRJ1KSzcHp1g,New Year 2021 - New Year's Remix,"['BLEEDiNGZ', 'Skul_LED']",0.556,198295,0.189,0.611,0.0979,0,0.47
1470,44TQw8dhlpKRJ1KSzcHp1g,New Year 2021 - New Year's Remix,"['BLEEDiNGZ', 'Skul_LED']",0.556,198295,0.189,0.611,0.0979,0,0.47
1471,4LiCOYzYb8ct29c6oXdqoo,Lets Fly,['Esel1'],0.743,337874,0.751,0.296,0.0943,0,0.264
1472,7jCHIG4RCYakji5aLVnB7g,Serenity,['Virgil Hill'],0.569,375092,0.733,0.905,0.205,0,0.0542
1473,0AyXOhs2iZAS3sOJbi1Kvq,Windowsill (feat. Devlin),"['ZAYN', 'Devlin']",0.716,188800,0.627,0.0000037,0.261,69,0.177
1474,6leb9or4PGNf12AlWQSt8Z,Good Beginning,"['Mysterious World Music', 'Relaxing Zen Music Ensemble']",0.72,220193,0.0985,0.916,0.064,0,0.173
1475,6leb9or4PGNf12AlWQSt8Z,Good Beginning,"['Mysterious World Music', 'Relaxing Zen Music Ensemble']",0.72,220193,0.0985,0.916,0.064,0,0.173
1476,0L6D8F3iFGJgqT5EjdoZ8x,Good Beginning,['Oriental Music Zone'],0.72,220193,0.0985,0.916,0.064,0,0.173
1477,0L6D8F3iFGJgqT5EjdoZ8x,Good Beginning,['Oriental Music Zone'],0.72,220193,0.0985,0.916,0.064,0,0.173
1478,0CfPMZ1DSdzglsMRpLDM2H,Only Thing That’s Gone (feat. Chris Stapleton),"['Morgan Wallen', 'Chris Stapleton']",0.5,196707,0.803,0.0000212,0.296,75,0.032
1479,6bCWyr3C3ngZdwizTYWQTG,Onna Come Up (feat. G Herbo) [Remix],"['Lil Eazzyy', 'G Herbo']",0.679,175729,0.794,0.0000165,0.113,70,0.296
1480,7MVGhr6Gfg0Wx959PN2LxL,Only Thing That’s Gone (feat. Chris Stapleton),"['Morgan Wallen', 'Chris Stapleton']",0.503,196707,0.799,0.0000356,0.296,51,0.0314
1481,16K9n7tSBToRWOJ8BktGMb,I Love Me,['Demi Lovato'],0.664,203672,0.561,0,0.0758,1,0.0496
1482,14fSncV506BODTcGlccxNw,Soul and Body,['Mattia Pascolini'],0.408,448000,0.526,0.825,0.167,0,0.0312
1483,14fSncV506BODTcGlccxNw,Soul and Body,['Mattia Pascolini'],0.408,448000,0.526,0.825,0.167,0,0.0312
1484,0hgwPxMs0D2XUDuRRkwWkF,New Truck,['Florida Georgia Line'],0.646,142373,0.829,0,0.0694,60,0.0799
1485,42XF1PsAcVkNbtOqW0V4cM,New Truck,['Florida Georgia Line'],0.646,142373,0.829,0,0.0694,32,0.0799
1486,1qA9TnEJ2sUub9QkN9K3Mv,Talk About Love (feat. Young Thug),"['Zara Larsson', 'Young Thug']",0.562,199467,0.623,0,0.472,75,0.16
1487,0CxuwJN14HAmT719aiTq4G,Mad Nice (2021 Remaster),['Crucial Dudes'],0.149,55052,0.697,0.459,0.163,9,0.0545
1488,0CxuwJN14HAmT719aiTq4G,Mad Nice (2021 Remaster),['Crucial Dudes'],0.149,55052,0.697,0.459,0.163,9,0.0545
1489,6RvmQShxVQwJ0AWMtP6JoU,it’s time to go,['Taylor Swift'],0.589,254640,0.409,0.000016,0.0901,61,0.0402
1490,1kdWw77ZpYOkhxeuhzU1j6,it’s time to go - bonus track,['Taylor Swift'],0.592,254640,0.41,0.0000139,0.09,74,0.0397
1491,5f9iMPwGbMRiBpNNmTioaZ,Devuélveme El Corazón,['Sebastian Yatra'],0.572,244160,0.787,0,0.088,0,0.0776
1492,3EAmgoPXV1t4i8VK9GrFxB,Devuélveme El Corazón,['Sebastian Yatra'],0.572,244160,0.787,0,0.088,0,0.0776
1493,0RXHBdcBIDJyIF3NCTKfd7,Devuélveme El Corazón,['Sebastian Yatra'],0.572,244160,0.787,0,0.088,0,0.0776
1494,5LJ4uVW7GOwYHu6zx2DEiR,High Smurf,['Esel1'],0.692,381945,0.969,0.162,0.118,0,0.266
1495,7DWl2UILcLc9VnxQWaJga3,Vuelve,"['Sebastian Yatra', 'Beret']",0.692,225213,0.49,0,0.109,0,0.0464
1496,43EpQOrhTBMsDVvvBIp5E7,Abar Phire Ele,['Arijit Singh'],0.446,307840,0.533,0,0.411,1,0.0381
1497,0gsKWsyeyph4r0mGwII23n,New Year 2021,['WaynEZ'],0.797,106755,0.351,0.668,0.113,1,0.46
1498,0gsKWsyeyph4r0mGwII23n,New Year 2021,['WaynEZ'],0.797,106755,0.351,0.668,0.113,1,0.46
1499,45SFUi7lfZsYEZZcQcstSh,Sadness & Sorrow,['Vyacheslav Sketch'],0.463,351851,0.231,0.748,0.122,0,0.0384
1500,45SFUi7lfZsYEZZcQcstSh,Sadness & Sorrow,['Vyacheslav Sketch'],0.463,351851,0.231,0.748,0.122,0,0.0384
1501,4Tjzx2B3Cx2gFkrcAJ59Cy,MALOS HABITOS,"['Tainy', 'Kris Floyd']",0.524,157629,0.709,0.000124,0.273,0,0.336
1502,2RJoRhiheSuGgUxYTkXrI0,Aunque Te Fuiste,['Don Omar'],0.567,243133,0.566,0,0.417,0,0.0444
1503,7jwaCAEHSm9AmJQkfmVEmY,TAlk tO Me,"['Tory Lanez', 'Rich The Kid']",0.731,184490,0.657,0,0.0874,1,0.0434
1504,6v5wyrhoOyorNO9vXDTLkL,TAlk tO Me,"['Tory Lanez', 'Rich The Kid']",0.731,184490,0.657,0,0.0874,0,0.0434
1505,47XxH5P4YINpVUNc7Y8p3I,TAlk tO Me,"['Tory Lanez', 'Rich The Kid']",0.731,184490,0.657,0,0.0874,0,0.0434
1506,5u3FwmIwwFi75fVBpjt57I,"Yearling (Live at Dashville, Skyline, 2019)",['Suicide Swans'],0.288,355844,0.885,0.0486,0.123,0,0.0416
1507,7Faul14alTIi6jMEWVE773,Dog Dance,"['Chinese Relaxation and Meditation', 'Asian Traditional Music']",0.742,167099,0.664,0.809,0.102,1,0.0624
1508,7Faul14alTIi6jMEWVE773,Dog Dance,"['Chinese Relaxation and Meditation', 'Asian Traditional Music']",0.742,167099,0.664,0.809,0.102,1,0.0624
1509,7Faul14alTIi6jMEWVE773,Dog Dance,"['Chinese Relaxation and Meditation', 'Asian Traditional Music']",0.742,167099,0.664,0.809,0.102,1,0.0624
1510,7Faul14alTIi6jMEWVE773,Dog Dance,"['Chinese Relaxation and Meditation', 'Asian Traditional Music']",0.742,167099,0.664,0.809,0.102,1,0.0624
1511,4UtEjfTBl6JC4EpDt2fBJ0,The Last Day of New Year,"['Chinese Relaxation and Meditation', 'Asian Traditional Music']",0.625,131147,0.714,0.905,0.104,1,0.0513
1512,4UtEjfTBl6JC4EpDt2fBJ0,The Last Day of New Year,"['Chinese Relaxation and Meditation', 'Asian Traditional Music']",0.625,131147,0.714,0.905,0.104,1,0.0513
1513,1Ss4DpG1o7H1oN6cm0tdQo,Need A Boat,['Morgan Wallen'],0.54,185867,0.897,0,0.267,47,0.0333
1514,5UmCoA8uugbNcVAfKMW3P2,Need A Boat,['Morgan Wallen'],0.54,185867,0.896,0,0.267,71,0.0333
